year,doy,esc,males,females,unk,yrid
2021,189,2,2,0,0,55
2021,190,3,1,2,0,55
2021,191,2,2,0,0,55
2021,192,1,0,0,1,55
2021,193,0,0,0,0,55
2021,194,1,1,0,0,55
1965,140,0,0,0,0,1
1965,141,0,0,0,0,1
1965,142,0,0,0,0,1
1965,143,1,1,0,0,1
1965,144,1,1,0,0,1
1965,145,1,1,0,0,1
1965,146,0,0,0,0,1
1965,147,0,0,0,0,1
1965,148,3,2,1,0,1
1965,149,0,0,0,0,1
1965,150,4,3,1,0,1
1965,151,0,0,0,0,1
1965,152,0,0,0,0,1
1965,153,0,0,0,0,1
1965,154,5,4,1,0,1
1965,155,1,1,0,0,1
1965,156,0,0,0,0,1
1965,157,2,1,1,0,1
1965,158,1,1,0,0,1
1965,159,4,4,0,0,1
1965,160,11,5,6,0,1
1965,161,4,3,1,0,1
1965,162,4,3,1,0,1
1965,163,1,1,0,0,1
1965,164,4,3,1,0,1
1965,165,7,3,4,0,1
1965,166,4,3,1,0,1
1965,167,0,0,0,0,1
1965,168,1,0,1,0,1
1965,169,6,3,3,0,1
1965,170,1,0,1,0,1
1965,171,6,3,3,0,1
1965,172,11,6,5,0,1
1965,173,13,9,4,0,1
1965,174,6,3,3,0,1
1965,175,13,6,7,0,1
1965,176,10,4,6,0,1
1965,177,0,0,0,0,1
1965,178,14,8,6,0,1
1965,179,4,2,2,0,1
1965,180,10,3,7,0,1
1965,181,8,1,7,0,1
1965,182,10,5,5,0,1
1965,183,3,0,3,0,1
1965,184,12,6,6,0,1
1965,185,3,2,1,0,1
1965,186,8,2,6,0,1
1965,187,1,0,1,0,1
1965,188,0,0,0,0,1
1965,189,0,0,0,0,1
1965,190,0,0,0,0,1
1965,191,0,0,0,0,1
1965,192,0,0,0,0,1
1965,193,12,5,7,0,1
1965,194,1,0,1,0,1
1965,195,1,0,1,0,1
1965,196,3,1,2,0,1
1965,197,0,0,0,0,1
1966,149,0,0,0,0,2
1966,150,1,0,1,0,2
1966,151,0,0,0,0,2
1966,152,1,1,0,0,2
1966,153,0,0,0,0,2
1966,154,6,5,1,0,2
1966,155,0,0,0,0,2
1966,156,0,0,0,0,2
1966,157,1,0,1,0,2
1966,158,0,0,0,0,2
1966,159,2,2,0,0,2
1966,160,0,0,0,0,2
1966,161,5,1,4,0,2
1966,162,0,0,0,0,2
1966,163,0,0,0,0,2
1966,164,0,0,0,0,2
1966,165,13,4,9,0,2
1966,166,3,3,0,0,2
1966,167,24,8,16,0,2
1966,168,2,1,1,0,2
1966,169,2,1,1,0,2
1966,170,12,3,9,0,2
1966,171,0,0,0,0,2
1966,172,5,2,3,0,2
1966,173,0,0,0,0,2
1966,174,0,0,0,0,2
1966,175,6,0,6,0,2
1966,176,3,1,2,0,2
1966,177,0,0,0,0,2
1966,178,9,4,5,0,2
1966,179,7,5,2,0,2
1966,180,4,2,2,0,2
1966,181,0,0,0,0,2
1967,153,1,0,1,0,3
1967,154,0,0,0,0,3
1967,155,0,0,0,0,3
1967,156,1,1,0,0,3
1967,157,0,0,0,0,3
1967,158,0,0,0,0,3
1967,159,0,0,0,0,3
1967,160,3,2,1,0,3
1967,161,1,0,1,0,3
1967,162,0,0,0,0,3
1967,163,1,1,0,0,3
1967,164,1,1,0,0,3
1967,165,2,2,0,0,3
1967,166,0,0,0,0,3
1967,167,0,0,0,0,3
1967,168,3,2,1,0,3
1967,169,2,2,0,0,3
1967,170,9,5,4,0,3
1967,171,2,2,0,0,3
1967,172,7,3,4,0,3
1967,173,10,6,4,0,3
1967,174,10,7,3,0,3
1967,175,0,0,0,0,3
1967,176,15,7,8,0,3
1967,177,0,0,0,0,3
1967,178,4,1,3,0,3
1967,179,5,2,3,0,3
1967,180,4,1,3,0,3
1967,181,5,1,4,0,3
1967,182,4,1,3,0,3
1967,183,7,4,3,0,3
1967,184,4,3,1,0,3
1967,185,1,1,0,0,3
1967,186,7,1,6,0,3
1967,187,3,1,2,0,3
1967,188,2,0,2,0,3
1967,189,3,1,2,0,3
1967,190,0,0,0,0,3
1967,191,1,0,1,0,3
1967,192,0,0,0,0,3
1967,193,0,0,0,0,3
1967,194,2,0,2,0,3
1967,195,1,1,0,0,3
1967,196,0,0,0,0,3
1968,149,0,0,0,0,4
1968,150,1,1,0,0,4
1968,151,0,0,0,0,4
1968,152,0,0,0,0,4
1968,153,0,0,0,0,4
1968,154,0,0,0,0,4
1968,155,0,0,0,0,4
1968,156,1,1,0,0,4
1968,157,0,0,0,0,4
1968,158,0,0,0,0,4
1968,159,0,0,0,0,4
1968,160,0,0,0,0,4
1968,161,0,0,0,0,4
1968,162,0,0,0,0,4
1968,163,6,4,2,0,4
1968,164,1,0,1,0,4
1968,165,0,0,0,0,4
1968,166,0,0,0,0,4
1968,167,0,0,0,0,4
1968,168,1,1,0,0,4
1968,169,0,0,0,0,4
1968,170,2,1,0,1,4
1968,171,0,0,0,0,4
1968,172,8,6,2,0,4
1968,173,0,0,0,0,4
1968,174,0,0,0,0,4
1968,175,0,0,0,0,4
1968,176,0,0,0,0,4
1968,177,0,0,0,0,4
1968,178,0,0,0,0,4
1968,179,0,0,0,0,4
1968,180,0,0,0,0,4
1968,181,0,0,0,0,4
1968,182,0,0,0,0,4
1968,183,2,2,0,0,4
1968,184,1,0,1,0,4
1968,185,0,0,0,0,4
1968,186,0,0,0,0,4
1968,187,2,1,1,0,4
1968,188,2,2,0,0,4
1968,189,0,0,0,0,4
1968,190,1,1,0,0,4
1968,191,0,0,0,0,4
1968,192,0,0,0,0,4
1968,193,1,0,1,0,4
1968,194,3,3,0,0,4
1968,195,1,0,1,0,4
1968,196,4,1,1,2,4
1968,197,1,0,1,0,4
1968,198,0,0,0,0,4
1968,199,0,0,0,0,4
1968,200,1,1,0,0,4
1968,201,0,0,0,0,4
1968,202,1,1,0,0,4
1968,203,0,0,0,0,4
1969,144,0,0,0,0,5
1969,145,2,2,0,0,5
1969,146,4,3,1,0,5
1969,147,5,5,0,0,5
1969,148,7,4,3,0,5
1969,149,3,3,0,0,5
1969,150,8,6,2,0,5
1969,151,4,3,1,0,5
1969,152,1,0,1,0,5
1969,153,1,0,1,0,5
1969,154,3,3,0,0,5
1969,155,8,3,5,0,5
1969,156,10,5,5,0,5
1969,157,13,9,4,0,5
1969,158,16,9,7,0,5
1969,159,8,3,5,0,5
1969,160,0,0,0,0,5
1969,161,7,3,4,0,5
1969,162,0,0,0,0,5
1969,163,11,4,7,0,5
1969,164,4,2,2,0,5
1969,165,9,4,5,0,5
1969,166,4,2,1,1,5
1969,167,0,0,0,0,5
1969,168,13,0,12,1,5
1969,169,0,0,0,0,5
1969,170,9,3,6,0,5
1969,171,2,0,2,0,5
1969,172,2,0,2,0,5
1969,173,1,0,1,0,5
1969,174,3,0,3,0,5
1969,175,6,2,4,0,5
1969,176,3,1,2,0,5
1969,177,1,0,1,0,5
1969,178,1,1,0,0,5
1969,179,2,1,1,0,5
1969,180,2,0,2,0,5
1969,181,2,1,1,0,5
1969,182,0,0,0,0,5
1969,183,0,0,0,0,5
1969,184,2,1,1,0,5
1969,185,0,0,0,0,5
1970,157,0,0,0,0,6
1970,158,0,0,0,0,6
1970,159,8,5,3,0,6
1970,160,6,4,1,1,6
1970,161,0,0,0,0,6
1970,162,4,3,1,0,6
1970,163,2,2,0,0,6
1970,164,1,1,0,0,6
1970,165,0,0,0,0,6
1970,166,0,0,0,0,6
1970,167,2,1,1,0,6
1970,168,0,0,0,0,6
1970,169,0,0,0,0,6
1970,170,6,4,2,0,6
1970,171,2,1,1,0,6
1970,172,0,0,0,0,6
1970,173,17,13,4,0,6
1970,174,5,1,4,0,6
1970,175,5,3,2,0,6
1970,176,3,2,1,0,6
1970,177,0,0,0,0,6
1970,178,27,5,22,0,6
1970,179,2,1,1,0,6
1970,180,0,0,0,0,6
1970,181,8,4,4,0,6
1970,182,3,2,1,0,6
1970,183,0,0,0,0,6
1970,184,2,0,2,0,6
1970,185,3,1,2,0,6
1970,186,0,0,0,0,6
1970,187,4,1,3,0,6
1970,188,0,0,0,0,6
1970,189,4,0,4,0,6
1970,190,0,0,0,0,6
1970,191,1,0,1,0,6
1970,192,0,0,0,0,6
1971,151,0,0,0,0,7
1971,152,0,0,0,0,7
1971,153,0,0,0,0,7
1971,154,4,2,0,2,7
1971,155,1,1,0,0,7
1971,156,0,0,0,0,7
1971,157,0,0,0,0,7
1971,158,1,1,0,0,7
1971,159,0,0,0,0,7
1971,160,1,1,0,0,7
1971,161,0,0,0,0,7
1971,162,0,0,0,0,7
1971,163,2,1,1,0,7
1971,164,0,0,0,0,7
1971,165,3,1,2,0,7
1971,166,0,0,0,0,7
1971,167,3,1,1,1,7
1971,168,2,2,0,0,7
1971,169,6,4,2,0,7
1971,170,26,12,14,0,7
1971,171,9,7,2,0,7
1971,172,1,0,1,0,7
1971,173,3,3,0,0,7
1971,174,2,1,1,0,7
1971,175,20,10,10,0,7
1971,176,5,2,3,0,7
1971,177,4,3,1,0,7
1971,178,8,2,6,0,7
1971,179,1,1,0,0,7
1971,180,0,0,0,0,7
1971,181,5,2,3,0,7
1971,182,0,0,0,0,7
1971,183,18,8,10,0,7
1971,184,6,4,2,0,7
1971,185,24,10,14,0,7
1971,186,0,0,0,0,7
1971,187,3,1,2,0,7
1971,188,10,4,6,0,7
1971,189,2,2,0,0,7
1971,190,5,2,3,0,7
1971,191,2,1,1,0,7
1971,192,0,0,0,0,7
1971,193,4,1,3,0,7
1971,194,4,1,3,0,7
1971,195,2,1,1,0,7
1971,196,0,0,0,0,7
1972,151,0,0,0,0,8
1972,152,8,6,0,2,8
1972,153,0,0,0,0,8
1972,154,5,4,0,1,8
1972,155,1,0,1,0,8
1972,156,0,0,0,0,8
1972,157,0,0,0,0,8
1972,158,0,0,0,0,8
1972,159,1,0,1,0,8
1972,160,0,0,0,0,8
1972,161,0,0,0,0,8
1972,162,8,5,3,0,8
1972,163,0,0,0,0,8
1972,164,2,1,1,0,8
1972,165,4,4,0,0,8
1972,166,3,2,1,0,8
1972,167,5,4,0,1,8
1972,168,4,4,0,0,8
1972,169,5,3,2,0,8
1972,170,0,0,0,0,8
1972,171,10,7,3,0,8
1972,172,5,4,1,0,8
1972,173,4,2,2,0,8
1972,174,3,1,2,0,8
1972,175,3,1,2,0,8
1972,176,1,0,1,0,8
1972,177,0,0,0,0,8
1972,178,0,0,0,0,8
1972,179,0,0,0,0,8
1972,180,0,0,0,0,8
1972,181,9,3,6,0,8
1972,182,3,2,1,0,8
1972,183,5,2,3,0,8
1972,184,3,3,0,0,8
1972,185,4,3,1,0,8
1972,186,5,1,4,0,8
1972,187,2,1,1,0,8
1972,188,5,1,4,0,8
1972,189,2,0,1,1,8
1972,190,0,0,0,0,8
1972,191,1,0,0,1,8
1972,192,0,0,0,0,8
1972,193,0,0,0,0,8
1972,194,1,0,1,0,8
1972,195,0,0,0,0,8
